week_start,session_date,timestamp,open,high,low,close,Spread,volume,hour_ny,hour_london,hour_tokyo,session,ingested_at,close_lead_1,high_lead_1,low_lead_1,close_lead_2,high_lead_2,low_lead_2,close_lead_3,high_lead_3,low_lead_3,close_lead_4,high_lead_4,low_lead_4,close_lead_5,high_lead_5,low_lead_5,close_lead_6,high_lead_6,low_lead_6,ts_lead_N,PDH,PDL,PWH,PWL,prev_high,prev_low,touch_rank,window_hours,window_is_continuous,returned_early,ended_inside,outcome,is_sweep,is_immediate_sweep,is_delayed_sweep,is_failed_sweep,is_pure_breakout,level_type,level_price
2016-11-07T00:00:00.000Z,2016-11-07,2016-11-06T23:00:00.000Z,1292.729,1294.18,1287.679,1289.229,60,544,18,23,8,OFF_SESSION,2026-08-23T07:22:54.238Z,1292.852,1293.061,1288.851,1293.601,1295.811,1292.761,1292.072,1293.601,1291.801,1291.781,1292.889,1291.121,1290.161,1293.251,1290.062,1290.331,1291.281,1288.161,2016-11-07T05:00:00.000Z,1307.17,1294.711,1307.961,1271.189,1305.109,1303.548,1,6.0,1,false,false,PURE_BREAKOUT,0,0,0,0,1,PDL,1294.711
2016-11-07T00:00:00.000Z,2016-11-08,2016-11-08T16:00:00.000Z,1284.171,1284.808,1272.801,1275.99,60,274,11,16,1,NY,2026-08-23T07:22:54.238Z,1276.861,1278.749,1274.711,1275.939,1278.119,1273.041,1277.602,1278.65,1274.489,1275.478,1277.602,1274.628,1274.382,1276.39,1274.342,1273.321,1275.48,1267.949,2016-11-08T23:00:00.000Z,1295.811,1278.109,1307.961,1271.189,1290.589,1281.852,1,7.0,1,false,false,PURE_BREAKOUT,0,0,0,0,1,PDL,1278.109
2016-11-07T00:00:00.000Z,2016-11-09,2016-11-08T23:00:00.000Z,1275.38,1275.48,1267.949,1273.321,60,553,18,23,8,OFF_SESSION,2026-08-23T07:22:54.238Z,1269.651,1283.21,1268.762,1284.939,1285.139,1269.381,1301.44,1313.039,1284.929,1320.75,1322.848,1301.379,1331.182,1332.572,1311.051,1324.749,1337.308,1321.368,2016-11-09T05:00:00.000Z,1290.589,1272.801,1307.961,1271.189,1276.39,1274.342,1,6.0,1,true,true,IMMEDIATE_SWEEP,1,1,0,0,0,PDL,1272.801
2016-11-07T00:00:00.000Z,2016-11-09,2016-11-08T23:00:00.000Z,1275.38,1275.48,1267.949,1273.321,60,553,18,23,8,OFF_SESSION,2026-08-23T07:22:54.238Z,1269.651,1283.21,1268.762,1284.939,1285.139,1269.381,1301.44,1313.039,1284.929,1320.75,1322.848,1301.379,1331.182,1332.572,1311.051,1324.749,1337.308,1321.368,2016-11-09T05:00:00.000Z,1290.589,1272.801,1307.961,1271.189,1276.39,1274.342,1,6.0,1,true,true,IMMEDIATE_SWEEP,1,1,0,0,0,PWL,1271.189
2016-11-07T00:00:00.000Z,2016-11-09,2016-11-09T02:00:00.000Z,1284.948,1313.039,1284.929,1301.44,60,372,21,2,11,ASIA,2026-08-23T07:22:54.238Z,1320.75,1322.848,1301.379,1331.182,1332.572,1311.051,1324.749,1337.308,1321.368,1320.83,1325.779,1311.659,1308.119,1322.079,1307.768,1299.669,1311.412,1290.488,2016-11-09T08:00:00.000Z,1290.589,1272.801,1307.961,1271.189,1285.139,1269.381,1,6.0,1,false,false,PURE_BREAKOUT,0,0,0,0,1,PDH,1290.589
2016-11-07T00:00:00.000Z,2016-11-09,2016-11-09T02:00:00.000Z,1284.948,1313.039,1284.929,1301.44,60,372,21,2,11,ASIA,2026-08-23T07:22:54.238Z,1320.75,1322.848,1301.379,1331.182,1332.572,1311.051,1324.749,1337.308,1321.368,1320.83,1325.779,1311.659,1308.119,1322.079,1307.768,1299.669,1311.412,1290.488,2016-11-09T08:00:00.000Z,1290.589,1272.801,1307.961,1271.189,1285.139,1269.381,1,6.0,1,false,true,DELAYED_SWEEP,1,0,1,0,0,PWH,1307.961
2016-11-07T00:00:00.000Z,2016-11-10,2016-11-10T14:00:00.000Z,1276.189,1278.09,1263.039,1267.321,60,242,9,14,23,LONDON,2026-08-23T07:22:54.238Z,1270.229,1272.839,1263.728,1261.882,1270.389,1259.088,1266.601,1269.442,1261.219,1267.248,1268.388,1264.022,1259.148,1267.499,1258.221,1256.24,1259.769,1252.278,2016-11-10T20:00:00.000Z,1337.308,1267.949,1307.961,1271.189,1283.989,1274.788,1,6.0,1,true,false,FAILED_SWEEP,0,0,0,1,0,PDL,1267.949
2016-11-07T00:00:00.000Z,2016-11-11,2016-11-11T02:00:00.000Z,1255.727,1261.752,1251.101,1259.862,60,290,21,2,11,ASIA,2026-08-23T07:22:54.238Z,1259.732,1260.949,1256.641,1261.949,1262.909,1258.281,1261.669,1262.069,1259.561,1263.152,1264.769,1259.929,1258.409,1263.062,1257.442,1255.232,1258.648,1253.222,2016-11-11T08:00:00.000Z,1292.209,1252.278,1307.961,1271.189,1265.391,1255.099,1,6.0,1,true,true,IMMEDIATE_SWEEP,1,1,0,0,0,PDL,1252.278
2016-11-14T00:00:00.000Z,2016-11-14,2016-11-14T01:00:00.000Z,1224.382,1224.51,1213.669,1218.648,60,341,20,1,10,ASIA,2026-08-23T07:22:54.238Z,1218.991,1219.919,1217.069,1216.85,1220.679,1216.531,1216.579,1217.739,1215.622,1216.25,1216.849,1212.671,1219.419,1220.508,1216.05,1223.089,1226.86,1218.938,2016-11-14T07:00:00.000Z,1265.391,1219.039,1337.308,1219.039,1230.108,1222.871,1,6.0,1,false,true,DELAYED_SWEEP,1,0,1,0,0,PDL,1219.039
2016-11-14T00:00:00.000Z,2016-11-14,2016-11-14T01:00:00.000Z,1224.382,1224.51,1213.669,1218.648,60,341,20,1,10,ASIA,2026-08-23T07:22:54.238Z,1218.991,1219.919,1217.069,1216.85,1220.679,1216.531,1216.579,1217.739,1215.622,1216.25,1216.849,1212.671,1219.419,1220.508,1216.05,1223.089,1226.86,1218.938,2016-11-14T07:00:00.000Z,1265.391,1219.039,1337.308,1219.039,1230.108,1222.871,1,6.0,1,false,true,DELAYED_SWEEP,1,0,1,0,0,PWL,1219.039
2016-11-14T00:00:00.000Z,2016-11-15,2016-11-15T01:00:00.000Z,1227.691,1231.331,1226.729,1227.438,60,314,20,1,10,ASIA,2026-08-23T07:22:54.238Z,1224.592,1228.441,1223.788,1225.588,1226.318,1224.271,1224.968,1225.999,1223.901,1224.048,1226.309,1223.468,1226.409,1227.68,1224.059,1224.851,1229.209,1224.538,2016-11-15T07:00:00.000Z,1231.241,1211.538,1337.308,1219.039,1228.542,1222.652,1,6.0,1,true,true,IMMEDIATE_SWEEP,1,1,0,0,0,PDH,1231.241
